Begin Header
Date,01/03/2002 2:58:00
491.5,-0.0005723
492.1,0.009777
492.7,-0.001669
493.3,0.002337
493.9,0.01121
494.5,-0.03854
495.1,0.0124
495.6,0.03792
496.2,-0.00124
496.8,-0.0009539
497.4,-0.02113
498,0.01202
498.6,-0.008251
499.2,-0.03029
499.8,-0.0487
500.4,-0.02852
501,-0.01517
501.6,-0.06267
502.1,0.0005723
502.7,0.005389
503.3,0.03901
503.9,0.04502
504.5,0.01326
505.1,-0.001526
505.7,-4.769E-05
506.3,0.005056
506.9,0.04011
507.5,0.05823
508.1,0.05952
508.6,0.06911
509.2,-0.001383
509.8,-0.001288
510.4,0.02709
511,0.02547
511.6,0.04202
512.2,-0.00434
512.8,0.008108
513.4,0.02604
514,-0.003005
514.6,-0.01536
515.1,0.03258
515.7,-0.02142
516.3,-0.02447
516.9,-0.01598
517.5,-0.04202
518.1,-0.03033
518.7,-0.01874
519.3,-0.03153
519.9,-0.01779
520.5,0.004388
521.1,-0.004149
521.6,0.001431
522.2,0.006916
522.8,0.04221
523.4,0.02089
524,0.01173
524.6,-0.008871
525.2,0.01436
525.8,-0.0166
526.4,-0.009682
527,-0.01817
527.5,-0.03014
528.1,0.0268
528.7,0.01302
529.3,-0.01626
529.9,-0.03048
530.5,0.006868
531.1,-0.01507
531.7,0.00725
532.3,0.07302
532.9,0.1004
533.5,0.1163
534,0.1574
534.6,0.117
535.2,0.1004
535.8,0.04197
536.4,0.04598
537,0.05909
537.6,0.0197
538.2,-0.003768
538.8,-0.03262
539.4,0.05919
540,0.3131
540.5,0.2393
541.1,0.04502
541.7,-0.0165
542.3,0.006916
542.9,0.04626
543.5,0.06081
544.1,0.04498
544.7,-0.0005723
545.3,-0.02194
545.9,-0.001908
546.5,0.01541
547,0.03944
547.6,-0.001955
548.2,-0.001908
548.8,0.01598
549.4,0.01603
550,0.01183
